Type,X,Y,OBJECTID,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg,STREET_TYPE,distance,duration,,,,,,,,
TAG,-93.283956,44.913197,4324,2019-02-13T00:00:00.000Z,4934 PLEASANT AVE,44.913197,-93.283956,11,Southwest,Tangletown,5,2,Westminster,RES,8835.5,811.8,,,,,,,,
TAG,-93.29081,44.983111,4325,2019-02-13T00:00:00.000Z,504 BRYANT AVE N,44.983111,-93.29081,5,Near North,Sumner - Glenwood,3,2,Westminster,RES,716.9,144.2,,,,,,,,
TAG,-93.247813,44.953796,4326,2019-02-13T00:00:00.000Z,1818 27TH ST E,44.953796,-93.247813,9,Phillips,East Phillips,3,2,Westminster,RES,6259.5,636.1,,,,,,,,
TAG,-93.22032,44.901407,4327,2019-02-13T00:00:00.000Z,5612 36TH AVE S,44.901407,-93.22032,12,Nokomis,Morris Park,6,2,Westminster,RES,12371.3,1116.7,,,,,,,,
TAG,-93.291957,44.951019,4328,2019-02-13T00:00:00.000Z,2820 COLFAX AVE S,44.951019,-93.291957,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,4105.5,415.3,,,,,,,,
TAG,-93.248797,44.956777,4329,2019-02-13T00:00:00.000Z,2518 18TH AVE S,44.956777,-93.248797,9,Phillips,East Phillips,3,2,Westminster,RES,5841.1,619.2,,,,,,,,
TAG,-93.255434,45.005216,4330,2019-02-13T00:00:00.000Z,650 17TH AVE NE,45.005216,-93.255434,1,Northeast,Logan Park,2,2,Westminster,MSA,5506.1,567.3,,,,,,,,
TAG,-93.287486,45.047089,4331,2019-02-13T00:00:00.000Z,5038 6TH ST N,45.047089,-93.287486,4,Camden,Lind - Bohanon,1,2,Westminster,RES,8624.6,587.8,,,,,,,,
TAG,-93.283772,44.912924,4332,2019-02-13T00:00:00.000Z,4936 PLEASANT AVE,44.912924,-93.283772,11,Southwest,Tangletown,5,2,Westminster,RES,8887.6,810.3,,,,,,,,
TAG,-93.297744,45.016775,4333,2019-02-13T00:00:00.000Z,1416 34TH AVE N,45.016775,-93.297744,4,Camden,Folwell,1,2,Westminster,RES,5229.1,511.1,,,,,,,,
TAG,-93.283819,44.913094,4334,2019-02-13T00:00:00.000Z,4938 PLEASANT AVE,44.913094,-93.283819,11,Southwest,Tangletown,5,2,Westminster,RES,8841.3,813.1,,,,,,,,
TAG,-93.290821,44.983179,4335,2019-02-13T00:00:00.000Z,508 BRYANT AVE N,44.983179,-93.290821,5,Near North,Sumner - Glenwood,3,2,Westminster,RES,724.5,145.6,,,,,,,,
TAG,-93.248791,44.956543,4336,2019-02-13T00:00:00.000Z,2520 18TH AVE S,44.956543,-93.248791,9,Phillips,East Phillips,3,2,Westminster,RES,5815.1,616.1,,,,,,,,
TAG,-93.29191,44.950808,4337,2019-02-13T00:00:00.000Z,2824 COLFAX AVE S,44.950808,-93.29191,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,4128.9,417.1,,,,,,,,
TAG,-93.28921,44.960179,4338,2019-02-13T00:00:00.000Z,2306 ALDRICH AVE S,44.960179,-93.28921,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3147.9,328.2,,,,,,,,
TAG,-93.284336,44.949363,4339,2019-02-13T00:00:00.000Z,2930 GRAND AVE S,44.949363,-93.284336,10,Powderhorn,Whittier,3,2,Westminster,RES,4970.9,486.8,,,,,,,,
TAG,-93.283766,44.912577,4340,2019-02-13T00:00:00.000Z,4940 PLEASANT AVE,44.912577,-93.283766,11,Southwest,Tangletown,5,2,Westminster,RES,8951.2,803.7,,,,,,,,
TAG,-93.287466,45.046931,4341,2019-02-13T00:00:00.000Z,5032 6TH ST N,45.046931,-93.287466,4,Camden,Lind - Bohanon,1,2,Westminster,RES,8496.3,588.1,,,,,,,,
TAG,-93.256836,45.005443,4342,2019-02-13T00:00:00.000Z,630 17TH AVE NE,45.005443,-93.256836,1,Northeast,Logan Park,2,2,Westminster,MSA,5394.9,557.3,,,,,,,,
TAG,-93.303162,45.012638,4343,2019-02-13T00:00:00.000Z,3110 LOGAN AVE N,45.012638,-93.303162,5,Near North,Jordan,1,2,Westminster,RES,5319.1,511.2,,,,,,,,
TAG,-93.29366,45.016721,4344,2019-02-13T00:00:00.000Z,1112 34TH AVE N,45.016721,-93.29366,4,Camden,Folwell,1,2,Westminster,RES,5196.8,499.4,,,,,,,,
TAG,-93.292173,44.949694,4345,2019-02-13T00:00:00.000Z,2910 COLFAX AVE S,44.949694,-93.292173,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,4280.7,437.3,,,,,,,,
TAG,-93.284066,44.912512,4346,2019-02-13T00:00:00.000Z,4948 PLEASANT AVE,44.912512,-93.284066,11,Southwest,Tangletown,5,2,Westminster,MSA,8905.3,795.8,,,,,,,,
TAG,-93.289423,44.959537,4347,2019-02-13T00:00:00.000Z,2316 ALDRICH AVE S,44.959537,-93.289423,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3219.4,333.9,,,,,,,,
TAG,-93.248806,44.956162,4348,2019-02-13T00:00:00.000Z,2526 18TH AVE S,44.956162,-93.248806,9,Phillips,East Phillips,3,2,Westminster,RES,5772.7,611.0,,,,,,,,
TAG,-93.23687,45.018707,4349,2019-02-13T00:00:00.000Z,1606 28TH AVE NE,45.018707,-93.23687,1,Northeast,Audubon Park,2,2,Westminster,RES,8397.0,793.7,,,,,,,,
TAG,-93.230914,44.943021,4350,2019-02-13T00:00:00.000Z,2826 34TH ST E,44.943021,-93.230914,9,Longfellow,Longfellow,6,2,Westminster,MSA,7556.9,747.8,,,,,,,,
TAG,-93.287459,45.047038,4351,2019-02-13T00:00:00.000Z,5022 6TH ST N,45.047038,-93.287459,4,Camden,Lind - Bohanon,1,2,Westminster,RES,8630.3,588.2,,,,,,,,
TAG,-93.290905,44.983235,4352,2019-02-13T00:00:00.000Z,508 BRYANT AVE N,44.983235,-93.290905,5,Near North,Sumner - Glenwood,3,2,Westminster,RES,731.4,146.8,,,,,,,,
TAG,-93.284348,44.948774,4353,2019-02-13T00:00:00.000Z,2946 GRAND AVE S,44.948774,-93.284348,10,Powderhorn,Whittier,3,2,Westminster,RES,4905.4,480.9,,,,,,,,
TAG,-93.292036,44.949449,4354,2019-02-13T00:00:00.000Z,2916 COLFAX AVE S,44.949449,-93.292036,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,4280.1,433.9,,,,,,,,
TAG,-93.238499,45.004407,4355,2019-02-13T00:00:00.000Z,1608 LINCOLN ST NE,45.004407,-93.238499,1,Northeast,Northeast Park,2,2,Westminster,RES,7092.4,707.4,,,,,,,,
TAG,-93.303186,45.012277,4356,2019-02-13T00:00:00.000Z,3026 LOGAN AVE N,45.012277,-93.303186,5,Near North,Jordan,1,2,Westminster,RES,5359.3,514.4,,,,,,,,
TAG,-93.293393,45.016746,4357,2019-02-13T00:00:00.000Z,1100 34TH AVE N,45.016746,-93.293393,4,Camden,Folwell,1,2,Westminster,RES,5175.8,495.6,,,,,,,,
TAG,-93.312491,44.90217,4358,2019-02-13T00:00:00.000Z,5530 CUMBERLAND RD,44.90217,-93.312491,13,Southwest,Armatage,5,2,Westminster,RES,10845.7,1019.9,,,,,,,,
TAG,-93.2632,44.953773,4359,2019-02-13T00:00:00.000Z,734 27TH ST E,44.953773,-93.2632,6,Phillips,Phillips West,3,2,Westminster,RES,4849.4,545.9,,,,,,,,
TAG,-93.271674,44.904233,4360,2019-02-13T00:00:00.000Z,5428 CLINTON AVE S,44.904233,-93.271674,11,Nokomis,Page,5,2,Westminster,RES,10407.8,864.8,,,,,,,,
TAG,-93.324052,44.912337,4361,2019-02-13T00:00:00.000Z,5004 BEARD AVE S,44.912337,-93.324052,13,Southwest,Fulton,5,2,Westminster,RES,9977.1,943.8,,,,,,,,
TAG,-93.26333,44.953773,4362,2019-02-13T00:00:00.000Z,730 27TH ST E,44.953773,-93.26333,6,Phillips,Phillips West,3,2,Westminster,RES,4750.3,546.2,,,,,,,,
TAG,-93.257295,45.005264,4363,2019-02-13T00:00:00.000Z,624 17TH AVE NE,45.005264,-93.257295,1,Northeast,Logan Park,2,2,Westminster,MSA,5358.4,550.7,,,,,,,,
TAG,-93.260006,45.035262,4364,2019-02-13T00:00:00.000Z,3640 5TH ST NE,45.035262,-93.260006,1,Northeast,Columbia Park,2,2,Westminster,MSA,8565.8,794.2,,,,,,,,
TAG,-93.312518,44.89869,4365,2019-02-13T00:00:00.000Z,5740 SHERIDAN AVE S,44.89869,-93.312518,13,Southwest,Armatage,5,2,Westminster,RES,11458.5,1013.3,,,,,,,,
TAG,-93.292114,44.94937,4366,2019-02-13T00:00:00.000Z,2948 COLFAX AVE S,44.94937,-93.292114,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,4288.9,434.7,,,,,,,,
TAG,-93.263485,44.95377,4367,2019-02-13T00:00:00.000Z,728 27TH ST E,44.95377,-93.263485,6,Phillips,Phillips West,3,2,Westminster,RES,4738.1,544.0,,,,,,,,
TAG,-93.23725,45.004877,4368,2019-02-13T00:00:00.000Z,1616 JOHNSON ST NE,45.004877,-93.23725,1,Northeast,Northeast Park,2,2,Westminster,LOCAL,7288.8,740.1,,,,,,,,
TAG,-93.289293,44.958799,4369,2019-02-13T00:00:00.000Z,2412 ALDRICH AVE S,44.958799,-93.289293,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3301.4,340.5,,,,,,,,
TAG,-93.263645,44.953783,4370,2019-02-13T00:00:00.000Z,728 27TH ST E,44.953783,-93.263645,6,Phillips,Phillips West,3,2,Westminster,RES,4725.5,541.7,,,,,,,,
TAG,-93.291192,45.016723,4371,2019-02-13T00:00:00.000Z,908 34TH AVE N,45.016723,-93.291192,4,Camden,McKinley,1,2,Westminster,RES,5082.8,493.0,,,,,,,,
TAG,-93.324441,44.921674,4372,2019-02-13T00:00:00.000Z,3504 45TH ST W,44.921674,-93.324441,13,Southwest,Linden Hills,5,2,Westminster,RES,9429.6,873.7,,,,,,,,
TAG,-93.272518,44.899148,4373,2019-02-13T00:00:00.000Z,5718 CLINTON AVE S,44.899148,-93.272518,11,Nokomis,Diamond Lake,5,2,Westminster,RES,11005.7,950.6,,,,,,,,
TAG,-93.287581,45.041208,4374,2019-02-13T00:00:00.000Z,4724 6TH ST N,45.041208,-93.287581,4,Camden,Lind - Bohanon,1,2,Westminster,RES,8140.5,555.4,,,,,,,,
TAG,-93.291194,45.016723,4375,2019-02-13T00:00:00.000Z,906 34TH AVE N,45.016723,-93.291194,4,Camden,McKinley,1,2,Westminster,RES,5082.8,493.0,,,,,,,,
TAG,-93.292221,44.980838,4376,2019-02-13T00:00:00.000Z,302 DUPONT AVE N,44.980838,-93.292221,5,Near North,Sumner - Glenwood,3,2,Westminster,CSAH,521.6,101.0,,,,,,,,
TAG,-93.262883,44.953788,4377,2019-02-13T00:00:00.000Z,742 27TH ST E,44.953788,-93.262883,6,Phillips,Phillips West,3,2,Westminster,RES,4824.5,541.4,,,,,,,,
TAG,-93.256017,44.960753,4378,2019-02-13T00:00:00.000Z,2204 13TH AVE S,44.960753,-93.256017,6,Phillips,Ventura Village,3,2,Westminster,LOCAL,4522.9,527.4,,,,,,,,
TAG,-93.292089,44.952869,4379,2019-02-13T00:00:00.000Z,2726 COLFAX AVE S,44.952869,-93.292089,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3899.8,398.8,,,,,,,,
TAG,-93.212401,44.943306,4380,2019-02-13T00:00:00.000Z,4208 33RD ST E,44.943306,-93.212401,2,Longfellow,Cooper,6,2,Westminster,RES,9131.6,869.7,,,,,,,,
TAG,-93.291901,44.953432,4381,2019-02-13T00:00:00.000Z,2704 COLFAX AVE S,44.953432,-93.291901,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3837.2,393.8,,,,,,,,
TAG,-93.303586,45.004076,4382,2019-02-13T00:00:00.000Z,2416 LOGAN AVE N,45.004076,-93.303586,5,Near North,Jordan,1,2,Westminster,RES,4380.3,478.7,,,,,,,,
TAG,-93.318893,44.921505,4383,2019-02-13T00:00:00.000Z,3102 45TH ST W,44.921505,-93.318893,13,Southwest,Linden Hills,5,2,Westminster,MSA,8551.7,832.8,,,,,,,,
TAG,-93.254354,44.903466,4384,2019-02-13T00:00:00.000Z,1420 55TH ST E,44.903466,-93.254354,11,Nokomis,Hale,6,2,Westminster,RES,12060.6,1000.8,,,,,,,,
TAG,-93.295766,44.981831,4385,2019-02-13T00:00:00.000Z,460 GIRARD TER,44.981831,-93.295766,5,Near North,Sumner - Glenwood,3,2,Westminster,RES,849.1,150.6,,,,,,,,
TAG,-93.264544,44.953781,4386,2019-02-13T00:00:00.000Z,710 27TH ST E,44.953781,-93.264544,6,Phillips,Phillips West,3,2,Westminster,RES,4654.8,529.0,,,,,,,,
TAG,-93.311213,44.893721,4387,2019-02-13T00:00:00.000Z,6018 RUSSELL AVE S,44.893721,-93.311213,13,Southwest,Armatage,5,2,Westminster,RES,11746.8,1042.0,,,,,,,,
TAG,-93.289662,44.904773,4388,2019-02-13T00:00:00.000Z,5410 ALDRICH AVE S,44.904773,-93.289662,13,Southwest,Kenny,5,2,Westminster,RES,9752.2,926.6,,,,,,,,
TAG,-93.288631,45.037795,4389,2019-02-13T00:00:00.000Z,4534 CAMDEN AVE N,45.037795,-93.288631,4,Camden,Lind - Bohanon,1,2,Westminster,RES,8547.0,584.1,,,,,,,,
TAG,-93.211961,44.943287,4390,2019-02-13T00:00:00.000Z,4222 33RD ST E,44.943287,-93.211961,2,Longfellow,Cooper,6,2,Westminster,RES,9166.3,878.1,,,,,,,,
TAG,-93.289481,44.958251,4391,2019-02-13T00:00:00.000Z,2424 ALDRICH AVE S,44.958251,-93.289481,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3362.4,345.4,,,,,,,,
TAG,-93.2921,44.954462,4392,2019-02-13T00:00:00.000Z,2640 COLFAX AVE S,44.954462,-93.2921,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3722.8,384.6,,,,,,,,
TAG,-93.292009,44.954561,4393,2019-02-13T00:00:00.000Z,2632 COLFAX AVE S,44.954561,-93.292009,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3711.7,383.8,,,,,,,,
TAG,-93.30503,45.003164,4394,2019-02-13T00:00:00.000Z,2320 LOGAN AVE N,45.003164,-93.30503,5,Near North,Jordan,1,2,Westminster,RES,4227.9,451.3,,,,,,,,
TAG,-93.28676,44.962565,4395,2019-02-13T00:00:00.000Z,2000 GARFIELD AVE S,44.962565,-93.28676,10,Powderhorn,Whittier,3,2,Westminster,RES,3104.2,375.1,,,,,,,,
TAG,-93.291881,44.954661,4396,2019-02-13T00:00:00.000Z,2626 COLFAX AVE S,44.954661,-93.291881,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3700.5,382.9,,,,,,,,
TAG,-93.254981,44.958683,4397,2019-02-13T00:00:00.000Z,2406 14TH AVE S,44.958683,-93.254981,9,Phillips,Midtown Phillips,3,2,Westminster,RES,4854.4,539.8,,,,,,,,
TAG,-93.29532,44.981528,4398,2019-02-13T00:00:00.000Z,276 GIRARD AVE N,44.981528,-93.29532,5,Near North,Sumner - Glenwood,3,2,Westminster,RES,814.4,143.8,,,,,,,,
TAG,-93.291771,45.006257,4399,2019-02-13T00:00:00.000Z,2606 COLFAX AVE N,45.006257,-93.291771,5,Near North,Hawthorne,1,2,Westminster,RES,3886.8,392.8,,,,,,,,
TAG,-93.289481,44.958211,4400,2019-02-13T00:00:00.000Z,2428 ALDRICH AVE S,44.958211,-93.289481,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3366.8,345.7,,,,,,,,
TAG,-93.248667,44.954838,4401,2019-02-13T00:00:00.000Z,2624 18TH AVE S,44.954838,-93.248667,9,Phillips,East Phillips,3,2,Westminster,RES,5782.3,612.2,,,,,,,,
TAG,-93.30581,44.985414,4402,2019-02-13T00:00:00.000Z,702 NEWTON AVE N,44.985414,-93.30581,5,Near North,Near - North,1,2,Westminster,RES,2425.1,283.2,,,,,,,,
TAG,-93.29886,44.986162,4403,2019-02-13T00:00:00.000Z,724 8TH AVE N,44.986162,-93.29886,5,Near North,Near - North,1,2,Westminster,RES,1850.9,241.9,,,,,,,,
TAG,-93.29176,45.006272,4404,2019-02-13T00:00:00.000Z,2608 COLFAX AVE N,45.006272,-93.29176,5,Near North,Hawthorne,1,2,Westminster,RES,3888.5,393.0,,,,,,,,
TAG,-93.254996,44.95869,4405,2019-02-13T00:00:00.000Z,2408 14TH AVE S,44.95869,-93.254996,9,Phillips,Midtown Phillips,3,2,Westminster,RES,4853.6,539.7,,,,,,,,
TAG,-93.288753,45.018567,4406,2019-02-13T00:00:00.000Z,618 35TH AVE N,45.018567,-93.288753,4,Camden,McKinley,1,2,Westminster,RES,5008.6,485.3,,,,,,,,
TAG,-93.314706,44.9258,4407,2019-02-13T00:00:00.000Z,4230 UPTON AVE S,44.9258,-93.314706,13,Southwest,Linden Hills,5,2,Westminster,RES,7849.8,775.1,,,,,,,,
TAG,-93.254992,44.958382,4408,2019-02-13T00:00:00.000Z,2418 14TH AVE S,44.958382,-93.254992,9,Phillips,Midtown Phillips,3,2,Westminster,RES,4887.8,543.8,,,,,,,,
TAG,-93.286766,44.960628,4409,2019-02-13T00:00:00.000Z,2202 GARFIELD AVE S,44.960628,-93.286766,10,Powderhorn,Whittier,3,2,Westminster,RES,3288.4,376.4,,,,,,,,
TAG,-93.291781,45.00683,4410,2019-02-13T00:00:00.000Z,2630 COLFAX AVE N,45.00683,-93.291781,5,Near North,Hawthorne,1,2,Westminster,RES,3950.5,397.9,,,,,,,,
TAG,-93.31473,44.925325,4411,2019-02-13T00:00:00.000Z,4246 UPTON AVE S,44.925325,-93.31473,13,Southwest,Linden Hills,5,2,Westminster,RES,7989.0,782.8,,,,,,,,
TAG,-93.25502,44.95832,4412,2019-02-13T00:00:00.000Z,2418 14TH AVE S,44.95832,-93.25502,9,Phillips,Midtown Phillips,3,2,Westminster,RES,4894.7,544.6,,,,,,,,
TAG,-93.29886,44.986162,4413,2019-02-13T00:00:00.000Z,720 8TH AVE N,44.986162,-93.29886,5,Near North,Near - North,1,2,Westminster,RES,1850.9,241.9,,,,,,,,
TAG,-93.228273,44.928031,4414,2019-02-13T00:00:00.000Z,4118 NOKOMIS AVE,44.928031,-93.228273,12,Powderhorn,Standish,6,2,Westminster,RES,9707.6,861.5,,,,,,,,
TAG,-93.249894,44.897929,4415,2019-02-13T00:00:00.000Z,1630 58TH ST E,44.897929,-93.249894,11,Nokomis,Diamond Lake,6,2,Westminster,RES,12623.7,1079.7,,,,,,,,
TAG,-93.305874,44.986404,4416,2019-02-13T00:00:00.000Z,814 NEWTON AVE N,44.986404,-93.305874,5,Near North,Near - North,1,2,Westminster,RES,2714.4,306.3,,,,,,,,
TAG,-93.298206,44.979886,4417,2019-02-13T00:00:00.000Z,258 HUMBOLDT AVE N,44.979886,-93.298206,5,Near North,Harrison,3,2,Westminster,RES,952.8,147.4,,,,,,,,
TAG,-93.20839,44.969336,4418,2019-02-13T00:00:00.000Z,12 BEDFORD ST SE,44.969336,-93.20839,2,University,Prospect Park - East River Road,4,2,Westminster,LOCAL,8578.4,823.5,,,,,,,,
TAG,-93.29886,44.986162,4419,2019-02-13T00:00:00.000Z,712 8TH AVE N,44.986162,-93.29886,5,Near North,Near - North,1,2,Westminster,RES,1850.9,241.9,,,,,,,,
TAG,-93.291795,45.008975,4420,2019-02-13T00:00:00.000Z,2814 COLFAX AVE N,45.008975,-93.291795,5,Near North,Hawthorne,1,2,Westminster,RES,4189.0,417.0,,,,,,,,
TAG,-93.291792,44.954924,4421,2019-02-13T00:00:00.000Z,2620 COLFAX AVE S,44.954924,-93.291792,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3671.2,380.5,,,,,,,,
TAG,-93.255005,44.957627,4422,2019-02-13T00:00:00.000Z,2446 14TH AVE S,44.957627,-93.255005,9,Phillips,Midtown Phillips,3,2,Westminster,RES,4971.8,553.9,,,,,,,,
TAG,-93.289216,44.953473,4423,2019-02-13T00:00:00.000Z,2704 ALDRICH AVE S,44.953473,-93.289216,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3893.6,387.9,,,,,,,,
TAG,-93.303153,45.006634,4424,2019-02-13T00:00:00.000Z,2618 LOGAN AVE N,45.006634,-93.303153,5,Near North,Jordan,1,2,Westminster,RES,4524.2,454.6,,,,,,,,
TAG,-93.291771,45.009157,4425,2019-02-13T00:00:00.000Z,2820 COLFAX AVE N,45.009157,-93.291771,5,Near North,Hawthorne,1,2,Westminster,RES,4209.3,418.6,,,,,,,,
TAG,-93.28676,44.959517,4426,2019-02-13T00:00:00.000Z,2318 GARFIELD AVE S,44.959517,-93.28676,10,Powderhorn,Whittier,3,2,Westminster,RES,3164.9,354.2,,,,,,,,
TAG,-93.216037,44.946864,4427,2019-02-13T00:00:00.000Z,3908 31ST ST E,44.946864,-93.216037,2,Longfellow,Cooper,6,2,Westminster,RES,8452.3,812.1,,,,,,,,
TAG,-93.254998,44.955371,4428,2019-02-13T00:00:00.000Z,2604 14TH AVE S,44.955371,-93.254998,9,Phillips,Midtown Phillips,3,2,Westminster,RES,5222.4,565.0,,,,,,,,
TAG,-93.322666,44.907802,4429,2019-02-13T00:00:00.000Z,5240 ABBOTT AVE S,44.907802,-93.322666,13,Southwest,Fulton,5,2,Westminster,RES,10380.1,996.9,,,,,,,,
TAG,-93.305568,44.988076,4430,2019-02-13T00:00:00.000Z,1002 NEWTON AVE N,44.988076,-93.305568,5,Near North,Near - North,1,2,Westminster,RES,2933.6,323.8,,,,,,,,
TAG,-93.291732,44.954984,4431,2019-02-13T00:00:00.000Z,2618 COLFAX AVE S,44.954984,-93.291732,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3664.5,380.0,,,,,,,,
TAG,-93.208583,44.969595,4432,2019-02-13T00:00:00.000Z,6 BEDFORD ST SE,44.969595,-93.208583,2,University,Prospect Park - East River Road,4,2,Westminster,LOCAL,8610.0,829.2,,,,,,,,
TAG,-93.303137,45.00743,4433,2019-02-13T00:00:00.000Z,2646 LOGAN AVE N,45.00743,-93.303137,5,Near North,Jordan,1,2,Westminster,RES,4612.7,470.6,,,,,,,,
TAG,-93.228246,44.929965,4434,2019-02-13T00:00:00.000Z,4014 NOKOMIS AVE,44.929965,-93.228246,12,Powderhorn,Standish,6,2,Westminster,RES,9922.6,878.7,,,,,,,,
TAG,-93.291732,44.954984,4435,2019-02-13T00:00:00.000Z,2616 COLFAX AVE S,44.954984,-93.291732,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3664.5,380.0,,,,,,,,
TAG,-93.286781,44.959269,4436,2019-02-13T00:00:00.000Z,2320 GARFIELD AVE S,44.959269,-93.286781,10,Powderhorn,Whittier,3,2,Westminster,RES,3137.4,349.2,,,,,,,,
TAG,-93.255044,44.95499,4437,2019-02-13T00:00:00.000Z,2616 14TH AVE S,44.95499,-93.255044,9,Phillips,Midtown Phillips,3,2,Westminster,RES,5264.7,570.1,,,,,,,,
TAG,-93.289376,44.953165,4438,2019-02-13T00:00:00.000Z,2718 ALDRICH AVE S,44.953165,-93.289376,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3927.9,390.6,,,,,,,,
TAG,-93.270465,44.908146,4439,2019-02-13T00:00:00.000Z,5214 HAMPSHIRE DR,44.908146,-93.270465,11,Nokomis,Page,5,2,Westminster,RES,10952.3,962.1,,,,,,,,
TAG,-93.220402,44.909186,4440,2019-02-13T00:00:00.000Z,5148 36TH AVE S,44.909186,-93.220402,12,Nokomis,Minnehaha,6,2,Westminster,RES,11506.5,1025.3,,,,,,,,
TAG,-93.291749,44.955083,4441,2019-02-13T00:00:00.000Z,2602 COLFAX AVE S,44.955083,-93.291749,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3653.5,379.1,,,,,,,,
TAG,-93.28678,44.958292,4442,2019-02-13T00:00:00.000Z,2424 GARFIELD AVE S,44.958292,-93.28678,10,Powderhorn,Whittier,3,2,Westminster,RES,3426.4,379.5,,,,,,,,
TAG,-93.270293,44.908206,4443,2019-02-13T00:00:00.000Z,5214 HAMPSHIRE DR,44.908206,-93.270293,11,Nokomis,Page,5,2,Westminster,RES,10963.1,964.7,,,,,,,,
TAG,-93.288741,45.041045,4444,2019-02-13T00:00:00.000Z,4726 CAMDEN AVE N,45.041045,-93.288741,4,Camden,Lind - Bohanon,1,2,Westminster,RES,8260.1,565.2,,,,,,,,
TAG,-93.29176,45.01011,4445,2019-02-13T00:00:00.000Z,2918 COLFAX AVE N,45.01011,-93.29176,5,Near North,Hawthorne,1,2,Westminster,RES,4315.3,427.1,,,,,,,,
TAG,-93.243763,45.006992,4446,2019-02-13T00:00:00.000Z,1104 18 1/2 AVE NE,45.006992,-93.243763,1,Northeast,Windom Park,2,2,Westminster,RES,6612.7,661.4,,,,,,,,
TAG,-93.291824,44.955966,4447,2019-02-13T00:00:00.000Z,2554 COLFAX AVE S,44.955966,-93.291824,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3555.4,371.2,,,,,,,,
TAG,-93.208759,44.947362,4448,2019-02-13T00:00:00.000Z,3026 45TH AVE S,44.947362,-93.208759,2,Longfellow,Cooper,6,2,Westminster,RES,8966.0,851.2,,,,,,,,
TAG,-93.303274,44.978634,4449,2019-02-13T00:00:00.000Z,228 LOGAN AVE N,44.978634,-93.303274,5,Near North,Harrison,3,2,Westminster,RES,1428.0,195.2,,,,,,,,
TAG,-93.28679,44.958276,4450,2019-02-13T00:00:00.000Z,2428 GARFIELD AVE S,44.958276,-93.28679,10,Powderhorn,Whittier,3,2,Westminster,RES,3424.6,379.4,,,,,,,,
TAG,-93.289293,44.953111,4451,2019-02-13T00:00:00.000Z,2728 ALDRICH AVE S,44.953111,-93.289293,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3933.9,391.1,,,,,,,,
TAG,-93.227184,44.929706,4452,2019-02-13T00:00:00.000Z,4022 31ST AVE S,44.929706,-93.227184,12,Powderhorn,Standish,6,2,Westminster,RES,9794.4,867.4,,,,,,,,
TAG,-93.217811,44.948742,4453,2019-02-13T00:00:00.000Z,2946 38TH AVE S,44.948742,-93.217811,2,Longfellow,Cooper,4,2,Westminster,RES,8182.3,785.8,,,,,,,,
TAG,-93.29244,44.956919,4454,2019-02-13T00:00:00.000Z,2516 COLFAX AVE S,44.956919,-93.29244,10,Calhoun Isle,Lowry Hill East,3,2,Westminster,RES,3532.7,377.9,,,,,,,,
TAG,-93.228266,45.035178,4455,2019-02-13T00:00:00.000Z,3646 MCKINLEY ST NE,45.035178,-93.228266,1,Northeast,Waite Park,2,2,Westminster,RES,10918.2,993.4,,,,,,,,
TAG,-93.291763,45.01456,4456,2019-02-13T00:00:00.000Z,3246 COLFAX AVE N,45.01456,-93.291763,4,Camden,McKinley,1,2,Westminster,RES,4793.0,464.9,,,,,,,,
TAG,-93.286807,44.956482,4457,2019-02-13T00:00:00.000Z,2526 GARFIELD AVE S,44.956482,-93.286807,10,Powderhorn,Whittier,3,2,Westminster,RES,3624.3,387.5,,,,,,,,
TAG,-93.227019,44.929466,4458,2019-02-13T00:00:00.000Z,4032 31ST AVE S,44.929466,-93.227019,12,Powderhorn,Standish,6,2,Westminster,RES,9769.4,865.7,,,,,,,,
TAG,-93.306988,44.987259,4459,2019-02-13T00:00:00.000Z,908 OLIVER AVE N,44.987259,-93.306988,5,Near North,Near - North,1,2,Westminster,RES,2480.9,286.2,,,,,,,,
